parasite_index,connected_localities
22317,Indian Ocean
22319,Indian Ocean
22434,Indian Ocean
22336,Indian Ocean
22342,Indian Ocean
22346,Indian Ocean
29199,Pacific Ocean
29518,Pacific Ocean
29784,Pacific Ocean
22366,Indian Ocean
22370,Indian Ocean
22374,Indian Ocean
22380,Pacific Ocean
29283,Pacific Ocean
22393,Indian Ocean
29809,Pacific Ocean
22409,Pacific Ocean
28953,Pacific Ocean
24893,Pacific Ocean
25615,Pacific Ocean
29714,Pacific Ocean
25596,Pacific Ocean
22426,Indian Ocean
27074,Asia
22484,Indian Ocean
22496,Indian Ocean
29824,Pacific Ocean
22448,Indian Ocean
22450,Indian Ocean
22460,Indian Ocean
22463,Indian Ocean
22495,Indian Ocean
27651,Indian Ocean
22503,Pacific Ocean
24914,Pacific Ocean
22511,Indian Ocean
22518,Europe
22531,Africa
22532,Africa
22566,Africa
22534,Africa
23549,Africa
22560,Africa
23587,Africa
30059,Africa
22562,Africa
22570,Africa
26638,Africa
22589,Africa
22596,South America
22603,Pacific Ocean
23080,South America
22623,South America
23051,South America
22628,South America
22630,South America
22727,South America
22823,South America
22642,South America
22649,South America
22654,South America
22681,South America
28424,South America
28425,South America
22683,South America
22715,South America
23060,South America
22722,South America
22928,South America
22747,South America
22749,South America
22754,South America
22756,South America
22759,South America
22763,South America
22775,South America
22781,South America
22943,South America
22783,South America
22785,South America
22787,South America
22788,South America
22858,South America
22825,South America
22828,South America
22837,South America
22839,South America
22841,South America
22844,South America
22845,South America
22843,South America
22856,South America
22862,South America
22867,South America
23017,South America
22980,South America
30113,South America
30122,South America
30126,South America
22910,South America
22916,South America
23091,South America
23094,South America
22919,South America
22927,South America
22930,South America
22933,South America
22940,South America
22952,South America
23056,South America
22960,South America
22966,South America
22972,South America
22983,South America
22975,South America
22977,South America
23027,South America
23088,South America
23761,South America
22990,South America
23698,South America
23036,South America
23053,South America
23055,South America
23058,South America
23062,South America
23066,South America
23068,South America
23072,South America
23074,South America
30129,South America
23083,South America
23087,South America
28456,South America
23093,South America
23104,South America
23130,North America
25314,Europe
23276,Europe
23277,Europe
23297,Europe
30509,Europe
23304,North America
28907,North America
27559,Indian Ocean
29836,North America
23309,North America
23315,North America
23316,North America
23343,North America
30393,North America
30395,North America
28245,North America
23501,Africa
25837,Africa
30081,Africa
23508,Africa
23510,Africa
23513,Africa
23517,Africa
23654,Africa
23541,Africa
23551,Africa
23567,Africa
23595,Africa
23611,Africa
23610,Africa
30063,Africa
23637,Africa
23643,Africa
23647,Africa
23649,Africa
23653,Africa
23662,North America
23667,North America
23720,North America
23774,North America
23678,North America
23767,North America
23690,North America
23736,South America
23759,South America
25193,South America
27980,South America
27981,South America
23711,North America
23789,North America
23788,South America
23790,South America
23794,South America
23718,North America
23801,North America
23724,North America
23738,North America
23740,North America
23775,North America
23756,North America
23758,Asia
23786,North America
23793,North America
23798,North America
23803,North America
23817,Asia
23830,Asia
23833,Asia
24152,Asia
24345,Asia
23835,Asia
24507,Asia
23837,North America
23846,Asia
23847,Asia
23849,Asia
23850,Asia
23851,Asia
23952,Asia
23953,Asia
23954,Asia
24250,Asia
24263,Asia
24351,Asia
23841,Asia
23842,Asia
24335,Asia
23845,Asia
23861,Asia
23873,Asia
24232,Asia
24516,Asia
23876,Asia
24593,Asia
28826,Asia
23884,Asia
23891,Asia
23898,Asia
23906,Asia
23964,Asia
24275,Asia
24529,Asia
23904,Asia
23910,Asia
23916,Asia
24611,Asia
24201,Asia
24341,Asia
23942,Asia
24156,Asia
24311,Asia
24549,Asia
28790,Asia
28808,Asia
26827,Asia
26853,Asia
26871,Asia
26872,Asia
26953,Asia
27047,Asia
23956,Asia
23958,Asia
23961,Asia
28647,Asia
29042,Pacific Ocean
29050,Pacific Ocean
24195,Asia
24198,Asia
26194,Asia
24010,Asia
24105,Asia
24231,Asia
24264,Asia
26011,Asia
24014,Asia
24027,Asia
24601,Asia
26289,Asia
24033,Asia
27867,Asia
24346,Asia
24082,Asia
26792,Asia
26795,Asia
26797,Asia
26802,Asia
26832,Asia
26854,Asia
28526,Asia
28527,Asia
24094,Asia
24382,Pacific Ocean
25419,Pacific Ocean
29188,Pacific Ocean
24645,Asia
24187,Asia
24486,Asia
24557,Asia
24132,Asia
24149,Asia
26223,Asia
24159,Asia
27857,Asia
24397,Asia
24393,Asia
24414,Asia
24412,Asia
24370,Asia
24411,Asia
24282,Asia
25957,Asia
24208,Pacific Ocean
24575,Asia
29374,Africa
24236,Asia
24238,Asia
24660,Asia
28768,Asia
24247,Asia
24372,Asia
24268,Asia
24270,Asia
24272,Asia
24285,Asia
24290,Asia
24293,Asia
24674,Asia
24296,Asia
24299,Asia
24309,Asia
24320,Asia
24326,Asia
24327,Asia
24330,Asia
24333,Asia
24385,Asia
24526,Asia
24536,Asia
24539,Asia
24416,Asia
24483,Asia
24488,Asia
24504,Asia
24522,Asia
24543,Asia
24546,Pacific Ocean
25956,Pacific Ocean
24559,Pacific Ocean
29599,Pacific Ocean
24573,Asia
24589,Asia
24627,Asia
24666,Asia
24631,Asia
24636,Asia
24638,Asia
24643,Asia
24680,Pacific Ocean
26216,Pacific Ocean
24689,Pacific Ocean
24950,Pacific Ocean
27244,Pacific Ocean
27391,Pacific Ocean
27511,Pacific Ocean
24901,Pacific Ocean
29644,Pacific Ocean
24700,Pacific Ocean
24946,Pacific Ocean
24693,Pacific Ocean
24718,Pacific Ocean
27422,Indian Ocean
25585,Pacific Ocean
24876,Pacific Ocean
29203,Indian Ocean
29673,Indian Ocean
29711,Indian Ocean
29902,Indian Ocean
24698,Pacific Ocean
25659,Pacific Ocean
29080,Pacific Ocean
24705,Pacific Ocean
27606,Pacific Ocean
29026,Pacific Ocean
24709,Pacific Ocean
24711,Pacific Ocean
25040,Indian Ocean
24714,Pacific Ocean
24717,Pacific Ocean
24720,Pacific Ocean
24844,Pacific Ocean
24723,Pacific Ocean
24726,Pacific Ocean
24728,Pacific Ocean
24735,Asia
24737,Pacific Ocean
24957,Pacific Ocean
24743,Pacific Ocean
25611,Pacific Ocean
25724,Pacific Ocean
24747,Pacific Ocean
24751,Pacific Ocean
24898,Pacific Ocean
24971,Pacific Ocean
24945,Pacific Ocean
24762,Pacific Ocean
24765,Pacific Ocean
24771,Pacific Ocean
29404,Pacific Ocean
24773,Pacific Ocean
24775,Pacific Ocean
24776,Pacific Ocean
24931,Pacific Ocean
24949,Pacific Ocean
24778,Pacific Ocean
24993,Pacific Ocean
24877,Pacific Ocean
24916,Pacific Ocean
29196,Pacific Ocean
24783,Pacific Ocean
25614,Pacific Ocean
25677,Pacific Ocean
25725,Pacific Ocean
25747,Pacific Ocean
24793,Pacific Ocean
24927,Pacific Ocean
24990,Pacific Ocean
24796,Pacific Ocean
24805,Pacific Ocean
24798,Pacific Ocean
24803,Pacific Ocean
24929,Pacific Ocean
24812,Pacific Ocean
24943,Pacific Ocean
24823,Pacific Ocean
24831,Pacific Ocean
24871,Pacific Ocean
24835,Pacific Ocean
24864,Pacific Ocean
24930,Pacific Ocean
26113,Asia
24841,Pacific Ocean
24924,Pacific Ocean
25570,Pacific Ocean
24854,Pacific Ocean
24952,Pacific Ocean
25583,Pacific Ocean
24869,Pacific Ocean
24873,Pacific Ocean
25658,Pacific Ocean
29667,Pacific Ocean
24875,Pacific Ocean
24878,Pacific Ocean
24881,Pacific Ocean
24903,Pacific Ocean
29259,Pacific Ocean
24887,Pacific Ocean
27587,Pacific Ocean
29645,Pacific Ocean
25073,Pacific Ocean
24896,Pacific Ocean
24905,Pacific Ocean
24908,Pacific Ocean
24910,Pacific Ocean
24911,Pacific Ocean
24920,Pacific Ocean
24966,Pacific Ocean
29274,Pacific Ocean
25065,Pacific Ocean
29297,Pacific Ocean
26167,Pacific Ocean
29834,Pacific Ocean
28923,Pacific Ocean
25121,Pacific Ocean
29273,Pacific Ocean
29747,Pacific Ocean
25082,Pacific Ocean
27583,Pacific Ocean
24956,Pacific Ocean
24960,Pacific Ocean
24992,Pacific Ocean
24969,Pacific Ocean
24977,Pacific Ocean
29914,Pacific Ocean
24982,Pacific Ocean
24986,Indian Ocean
24998,Indian Ocean
25007,Pacific Ocean
25088,Pacific Ocean
25013,Pacific Ocean
25024,Pacific Ocean
25033,Pacific Ocean
26974,Pacific Ocean
25130,Pacific Ocean
29155,Pacific Ocean
25035,Pacific Ocean
27444,Indian Ocean
25046,Pacific Ocean
29533,Pacific Ocean
25049,Pacific Ocean
25051,Pacific Ocean
25056,North America
25059,North America
25058,Pacific Ocean
25060,Pacific Ocean
28991,Pacific Ocean
29928,Pacific Ocean
25079,Pacific Ocean
25087,Pacific Ocean
29222,Pacific Ocean
25108,Pacific Ocean
25143,Pacific Ocean
25114,Pacific Ocean
25119,Pacific Ocean
29429,Pacific Ocean
29781,Pacific Ocean
25125,Pacific Ocean
25132,Pacific Ocean
25459,Pacific Ocean
25640,Pacific Ocean
25147,Pacific Ocean
25150,Asia
28801,Asia
28995,Pacific Ocean
25181,South America
28455,South America
25195,South America
25198,South America
25199,South America
28819,Asia
26567,Europe
27876,Europe
25382,North America
25384,North America
25395,Pacific Ocean
25641,Pacific Ocean
25676,Pacific Ocean
25728,Pacific Ocean
29624,Pacific Ocean
25403,Pacific Ocean
25720,Pacific Ocean
28948,Pacific Ocean
29376,Pacific Ocean
25401,Pacific Ocean
25405,Pacific Ocean
25431,Pacific Ocean
25667,Pacific Ocean
25679,Pacific Ocean
29223,Pacific Ocean
25742,Pacific Ocean
29096,Pacific Ocean
29567,Pacific Ocean
25516,Pacific Ocean
25590,Pacific Ocean
28988,Pacific Ocean
29633,Pacific Ocean
25437,Pacific Ocean
25443,Pacific Ocean
29737,Pacific Ocean
25449,Pacific Ocean
25466,Pacific Ocean
25588,Pacific Ocean
25729,Pacific Ocean
28281,Pacific Ocean
28314,Pacific Ocean
28342,Pacific Ocean
25455,Pacific Ocean
25530,Pacific Ocean
25740,Pacific Ocean
25461,Pacific Ocean
25625,Pacific Ocean
25626,Pacific Ocean
25471,Pacific Ocean
29280,Pacific Ocean
29281,Pacific Ocean
25631,Pacific Ocean
29734,Pacific Ocean
25483,Pacific Ocean
25520,Pacific Ocean
25538,Pacific Ocean
25635,Pacific Ocean
25493,Pacific Ocean
25648,Pacific Ocean
25496,Pacific Ocean
29804,Pacific Ocean
25499,Pacific Ocean
25512,Pacific Ocean
25510,Pacific Ocean
25657,Pacific Ocean
29815,Pacific Ocean
25514,Pacific Ocean
25571,Pacific Ocean
25636,Pacific Ocean
25617,Pacific Ocean
25522,Pacific Ocean
25696,Pacific Ocean
25526,Pacific Ocean
25692,Pacific Ocean
29903,Pacific Ocean
29571,Pacific Ocean
25529,Pacific Ocean
25544,Pacific Ocean
29208,Pacific Ocean
29702,Pacific Ocean
25573,Pacific Ocean
25574,Pacific Ocean
25603,Pacific Ocean
25632,Pacific Ocean
25630,Pacific Ocean
25748,Pacific Ocean
29207,Pacific Ocean
25634,Pacific Ocean
25645,Pacific Ocean
25643,Pacific Ocean
25661,Pacific Ocean
29226,Pacific Ocean
29884,Pacific Ocean
25665,Pacific Ocean
25730,Pacific Ocean
25690,Pacific Ocean
25719,Pacific Ocean
29419,Pacific Ocean
25754,Pacific Ocean
25766,South America
25778,Asia
26777,Asia
26798,Asia
26806,Asia
26816,Asia
26840,Asia
25780,Africa
25799,Africa
25782,Africa
25850,Africa
25855,Africa
25784,Africa
25788,Africa
25801,Africa
25833,Africa
25852,Africa
25806,Africa
25820,Africa
27872,Europe
26221,Asia
25900,Asia
29260,Pacific Ocean
29321,Pacific Ocean
25930,Asia
25959,Pacific Ocean
29056,Pacific Ocean
29049,Pacific Ocean
29053,Pacific Ocean
28268,Australia
25964,Asia
26252,Asia
26272,Asia
26273,Asia
26321,Asia
26125,Pacific Ocean
26027,Asia
26159,Asia
26251,Asia
28633,Asia
28748,Asia
26761,Asia
26848,Asia
26049,Asia
26074,Asia
26224,Asia
26105,Asia
26132,Pacific Ocean
26229,Asia
26152,Asia
26170,Asia
27482,Pacific Ocean
26283,Asia
26328,Europe
26357,North America
30095,North America
26370,North America
30223,North America
26535,North America
28457,North America
26440,North America
26445,North America
26471,North America
26490,North America
26501,Europe
26508,Europe
26528,Pacific Ocean
26529,Pacific Ocean
26530,Pacific Ocean
26532,Pacific Ocean
26534,North America
26542,North America
26597,Europe
26642,South America
26726,Asia
26728,Asia
26730,Asia
26745,Asia
26749,Asia
26781,Asia
26783,Asia
26763,Asia
26778,Asia
26769,Asia
26791,Asia
26821,Asia
26835,Asia
26850,Asia
26864,Asia
26867,Asia
26771,Asia
26788,Asia
26825,Asia
26844,Asia
26849,Asia
26786,Asia
26861,Asia
26931,Asia
26800,Asia
26805,Asia
26820,Asia
26875,Asia
26874,Asia
26894,Asia
27120,Asia
27078,Asia
26977,Asia
28735,Asia
26983,Asia
26995,Asia
26997,Asia
27006,Asia
27017,Asia
27042,Asia
27149,Asia
27039,Asia
27041,Asia
27090,Asia
27098,Asia
27124,Asia
27134,Asia
27136,Asia
27162,Asia
27174,Asia
28552,Asia
27185,North America
27195,North America
27203,North America
27480,Indian Ocean
27578,Indian Ocean
27625,Indian Ocean
27215,Indian Ocean
27219,Indian Ocean
27228,Indian Ocean
27230,Pacific Ocean
27235,Indian Ocean
27239,Indian Ocean
27406,Indian Ocean
27243,Pacific Ocean
27395,Pacific Ocean
27250,Indian Ocean
27552,Indian Ocean
27252,Indian Ocean
27434,Indian Ocean
27255,Indian Ocean
27257,Indian Ocean
27617,Indian Ocean
27264,Indian Ocean
27270,Indian Ocean
27272,Indian Ocean
27281,Indian Ocean
27463,Indian Ocean
27287,Indian Ocean
27293,Indian Ocean
27537,Indian Ocean
27295,Indian Ocean
27401,Indian Ocean
27457,Indian Ocean
27481,Indian Ocean
27595,Indian Ocean
27600,Indian Ocean
27601,Indian Ocean
27603,Indian Ocean
29615,Pacific Ocean
27299,Indian Ocean
27301,Indian Ocean
27304,Indian Ocean
27306,Indian Ocean
27337,Indian Ocean
27478,Indian Ocean
27345,Indian Ocean
27349,Indian Ocean
27352,Indian Ocean
27357,Indian Ocean
27361,Indian Ocean
27362,Indian Ocean
27363,Indian Ocean
27494,Indian Ocean
27477,Indian Ocean
29276,Indian Ocean
29346,Indian Ocean
27379,Indian Ocean
27661,Indian Ocean
27394,Indian Ocean
27490,Indian Ocean
27403,Indian Ocean
27413,Indian Ocean
27429,Indian Ocean
27433,Indian Ocean
27436,Indian Ocean
27438,Indian Ocean
27441,Indian Ocean
27536,Indian Ocean
29820,Indian Ocean
27446,Pacific Ocean
29519,Pacific Ocean
27454,Indian Ocean
27502,Indian Ocean
28299,Indian Ocean
28338,Indian Ocean
27460,Indian Ocean
27467,Indian Ocean
27472,Indian Ocean
27484,Pacific Ocean
27695,Pacific Ocean
29172,Pacific Ocean
29197,Pacific Ocean
29556,Pacific Ocean
29782,Pacific Ocean
29819,Indian Ocean
29855,Indian Ocean
27496,Indian Ocean
27499,Indian Ocean
27504,Indian Ocean
27513,Indian Ocean
27526,Indian Ocean
29097,Indian Ocean
29775,Indian Ocean
27529,Indian Ocean
27531,Indian Ocean
27541,Indian Ocean
27554,Indian Ocean
27580,Indian Ocean
27586,Indian Ocean
27565,Indian Ocean
27609,Indian Ocean
27576,Indian Ocean
27582,Pacific Ocean
29586,Pacific Ocean
27593,Indian Ocean
27591,Indian Ocean
27605,Indian Ocean
27614,Indian Ocean
27632,Indian Ocean
27630,Indian Ocean
27636,Indian Ocean
27647,Indian Ocean
27653,Indian Ocean
27663,Indian Ocean
27690,Pacific Ocean
29641,Pacific Ocean
27692,Pacific Ocean
27705,Asia
27707,Asia
27716,Europe
27718,Europe
27728,Europe
27739,Europe
27776,Asia
27796,Asia
27798,Asia
27804,Asia
27811,Asia
27828,North America
27838,Asia
27889,North America
27913,Asia
27915,Asia
27928,Asia
28115,Pacific Ocean
27949,North America
28152,North America
27975,North America
28045,North America
28149,South America
27992,North America
28150,North America
28015,North America
28097,North America
28118,North America
28132,North America
28135,North America
28147,North America
28369,North America
28372,North America
28373,North America
28374,North America
28375,North America
28158,North America
28160,North America
28161,North America
28163,North America
28181,North America
28183,North America
28376,North America
28206,North America
28212,North America
28214,North America
28238,North America
28240,North America
28253,North America
28279,Australia
28287,Pacific Ocean
28291,Pacific Ocean
28293,Pacific Ocean
28297,Pacific Ocean
28302,Pacific Ocean
28305,Pacific Ocean
28307,Pacific Ocean
28311,Pacific Ocean
29552,Pacific Ocean
28349,Pacific Ocean
28323,Pacific Ocean
29525,Pacific Ocean
28330,Pacific Ocean
28332,Pacific Ocean
28335,Pacific Ocean
28351,Pacific Ocean
28340,Pacific Ocean
28423,South America
28406,South America
28428,South America
28430,South America
28435,South America
28441,South America
28444,South America
28446,South America
28467,South America
28506,Asia
28803,Asia
28599,Asia
28607,Asia
28782,Asia
29800,Asia
28622,Asia
28667,Asia
28740,Asia
28745,Asia
28760,Asia
28762,Asia
28778,Asia
28793,Asia
28795,Asia
28821,Asia
28828,Pacific Ocean
28832,Pacific Ocean
28834,Pacific Ocean
28835,Pacific Ocean
28914,Pacific Ocean
28886,Pacific Ocean
28841,Pacific Ocean
28843,Pacific Ocean
29082,Pacific Ocean
29524,Pacific Ocean
28859,Pacific Ocean
28883,Pacific Ocean
28887,Pacific Ocean
28888,Pacific Ocean
28879,Pacific Ocean
28868,Pacific Ocean
28870,Pacific Ocean
28872,Pacific Ocean
28873,Pacific Ocean
28902,Pacific Ocean
28890,Pacific Ocean
28895,Pacific Ocean
28909,Pacific Ocean
29085,Pacific Ocean
29497,Pacific Ocean
28917,Pacific Ocean
28926,Pacific Ocean
29214,Pacific Ocean
29521,Pacific Ocean
28933,Pacific Ocean
28936,Pacific Ocean
28943,Pacific Ocean
28947,Pacific Ocean
29802,Pacific Ocean
29308,Pacific Ocean
29643,Pacific Ocean
29309,Pacific Ocean
29307,Pacific Ocean
29783,Pacific Ocean
29119,Pacific Ocean
28987,Pacific Ocean
28999,Pacific Ocean
29001,Pacific Ocean
29007,Pacific Ocean
29315,Pacific Ocean
29452,Pacific Ocean
29111,Pacific Ocean
29039,Pacific Ocean
29041,Pacific Ocean
29044,Pacific Ocean
29046,Pacific Ocean
29048,Pacific Ocean
29052,Pacific Ocean
29065,Pacific Ocean
29067,Pacific Ocean
29063,Pacific Ocean
29602,Pacific Ocean
29058,Pacific Ocean
29079,Pacific Ocean
29069,Pacific Ocean
29071,Pacific Ocean
29073,Pacific Ocean
29075,Pacific Ocean
29078,Pacific Ocean
29087,Pacific Ocean
29101,Pacific Ocean
29466,Pacific Ocean
29113,Pacific Ocean
29117,Pacific Ocean
29125,Pacific Ocean
29861,Pacific Ocean
29157,Pacific Ocean
29190,Pacific Ocean
29192,Pacific Ocean
29216,Pacific Ocean
29772,Pacific Ocean
29454,Pacific Ocean
29248,Pacific Ocean
29261,Pacific Ocean
29265,Pacific Ocean
29428,Pacific Ocean
29440,Pacific Ocean
29439,Pacific Ocean
29393,Pacific Ocean
29403,Pacific Ocean
29546,Pacific Ocean
29303,Pacific Ocean
29490,Pacific Ocean
29548,Pacific Ocean
29445,Pacific Ocean
29536,Pacific Ocean
29873,Pacific Ocean
29442,Pacific Ocean
29451,Pacific Ocean
