parasite_index,connected_localities
21417,Southwest Atlantic;Southwest Indian Ocean
110,Oceanic Islands;Queensland;Southern S. America;Pacific Ocean;Antarctic Ocean;Philippines
22049,Queensland
936,Pacific Ocean;New South Wales
321,West Coast of Norway;New South Wales;Western coast of India;Atlantic Ocean;South China Sea;Red Sea;Pacific Ocean;Persian Gulf;Gulf of Mexico;Southwest Indian Ocean;Thailand;Western Mediterranean;Northern Indian Ocean;United States
3159,Southern Indian Ocean;Mexico;Caribbean Sea;Southeast Atlantic;Atlantic Ocean;Western coast of India;South China Sea;Persian Gulf;Pacific Ocean;Red Sea;Gulf of Mexico;Southwest Indian Ocean;Southwest Atlantic;Thailand;Western Mediterranean;Northern Indian Ocean;United States;Puerto Rico
19377,West Coast of Norway;Caribbean Sea;Southeast Atlantic;South China Sea;Pacific Ocean;Southwest Atlantic;Southwest Indian Ocean;Southern Indian Ocean;Western Mediterranean;Northern Indian Ocean
24791,Southern Indian Ocean;South China Sea;Persian Gulf;Pacific Ocean;Red Sea;Southwest Indian Ocean;Thailand
29275,Pacific Ocean
29343,Pacific Ocean
29349,Pacific Ocean
29351,Pacific Ocean
29554,Pacific Ocean
29847,Pacific Ocean
119,Indian Ocean;Northeast Atlantic;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Tyrrhenian Sea
3056,Western coast of British Isles;NW African coast;Atlantic Ocean;Northeast Atlantic;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Gulf of Mexico;Southwest Indian Ocean;Western Mediterranean;Tyrrhenian Sea
3063,Indian Ocean;Atlantic Ocean;Northeast Atlantic;Sea of Okhotsk;Southwest Atlantic;Tyrrhenian Sea
3069,Indian Ocean;Atlantic Ocean;Northeast Atlantic;Sea of Okhotsk;Southwest Atlantic;Tyrrhenian Sea
9736,Indian Ocean;Northeast Atlantic;Sea of Okhotsk;Southwest Atlantic;Western Mediterranean;Tyrrhenian Sea
19647,Indian Ocean;Northeast Atlantic;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Tyrrhenian Sea
19607,Indian Ocean;Northeast Atlantic;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Tyrrhenian Sea
126,Indian Ocean;Atlantic Ocean;Sea of Okhotsk;Southwest Atlantic;Tyrrhenian Sea
3276,Pacific Ocean;Sea of Okhotsk
20830,Sea of Okhotsk;Western coast of British Isles
131,Sea of Okhotsk;Tyrrhenian Sea;Southwest Atlantic;Northern Indian Ocean
133,Indian Ocean;Atlantic Ocean;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Tyrrhenian Sea
2584,Southwest Atlantic
3070,Southwest Atlantic
3081,Sea of Okhotsk;Southwest Atlantic;Indian Ocean
3064,Tyrrhenian Sea;Southwest Atlantic;Indian Ocean
19645,Indian Ocean;Oceanic Islands;Atlantic Ocean;Pacific Ocean;Southwest Atlantic;Tyrrhenian Sea
19646,Tyrrhenian Sea;Southwest Atlantic;Indian Ocean
129,Pacific Ocean;Tyrrhenian Sea;Indian Ocean
2509,Indian Ocean
3079,Atlantic Ocean;Tyrrhenian Sea;Indian Ocean
3080,Indian Ocean
9739,Indian Ocean
9750,Indian Ocean
9734,Pacific Ocean;Sea of Okhotsk;Tyrrhenian Sea;Indian Ocean
3043,Western Mediterranean;Sea of Okhotsk;Western coast of British Isles;Tyrrhenian Sea
3074,Tyrrhenian Sea
18254,Tyrrhenian Sea
21109,Tyrrhenian Sea;Northern Indian Ocean
28877,Tyrrhenian Sea
4211,Western coast of British Isles;Northeast Atlantic;Pacific Ocean;Southwest Atlantic;Western Mediterranean
29609,Pacific Ocean
10186,Sea of Okhotsk;Northeast Atlantic
9735,Atlantic Ocean
130,Sea of Okhotsk;Western coast of British Isles
203,Sea of Okhotsk
210,Sea of Okhotsk;Oceanic Islands
334,Southeast Atlantic;Northeast Atlantic;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Western Mediterranean;Western Europe
2522,Sea of Okhotsk
2527,Sea of Okhotsk
3044,Western coast of British Isles;Caribbean Sea;Northeast Atlantic;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Western Mediterranean
3059,Sea of Okhotsk
3073,Sea of Okhotsk
3083,Sea of Okhotsk
8748,Sea of Okhotsk
8870,Sea of Okhotsk
8874,Sea of Okhotsk
9723,Pacific Ocean;Sea of Okhotsk
9754,Sea of Okhotsk
10513,Pacific Ocean;Sea of Okhotsk
10664,Western Mediterranean;Sea of Okhotsk;Northeast Atlantic
10956,Western Mediterranean;Sea of Okhotsk;Northeast Atlantic
18188,Pacific Ocean;Sea of Okhotsk
18189,Sea of Okhotsk
29942,Sea of Okhotsk
29944,Sea of Okhotsk
19562,Northern Indian Ocean
10655,Southeast Atlantic;Oceanic Islands;Pacific Ocean;Southwest Atlantic;Southwest Indian Ocean;United States
3038,Antarctic Ocean;Southwest Atlantic;Oceanic Islands
19589,Western coast of British Isles;Southeast Atlantic;Atlantic Ocean;Antarctic Ocean;Southwest Atlantic;Southwest Indian Ocean;Gulf of Mexico
709,Southwest Indian Ocean
712,Southwest Atlantic;Southwest Indian Ocean
211,Antarctic Ocean;Southwest Indian Ocean
2170,Southwest Indian Ocean
2797,West Coast of Norway;Southeast Atlantic;Atlantic Ocean;Pacific Ocean;Southwest Atlantic;Southwest Indian Ocean;Gulf of Mexico;Western Mediterranean
3306,West Coast of Norway;Western coast of British Isles;Southeast Atlantic;Atlantic Ocean;North Sea;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Southwest Indian Ocean;Norwegian Sea;Western Mediterranean;Black Sea
3969,West Coast of Norway;Southeast Atlantic;Norway;Pacific Ocean;Southwest Atlantic;Southwest Indian Ocean;Western Mediterranean
9740,Southwest Indian Ocean
20871,Western coast of British Isles;Southeast Atlantic;Atlantic Ocean;Pakistan;Pacific Ocean;Gulf of Mexico;Southwest Indian Ocean;Western Mediterranean
20882,Southwest Indian Ocean
21083,Southern Indian Ocean;Pacific Ocean;Southwest Atlantic;Southwest Indian Ocean
21164,Southwest Atlantic;Southwest Indian Ocean
149,Australia;Oceanic Islands;Northeast Atlantic;Pacific Ocean;Antarctic Ocean;Southwest Atlantic;Southern Indian Ocean
202,Oceanic Islands
3024,Oceanic Islands
3027,Oceanic Islands
3028,Antarctic Ocean;Oceanic Islands;South Georgia
3029,Oceanic Islands
3032,Oceanic Islands
3033,Antarctic Ocean;Oceanic Islands
3036,Antarctic Ocean;Oceanic Islands
3055,Antarctic Ocean;Oceanic Islands
11529,Oceanic Islands
9729,Oceanic Islands
3016,Oceanic Islands
3017,Oceanic Islands
3025,Oceanic Islands
3035,Oceanic Islands
212,Southwest Atlantic
226,Southwest Atlantic
19578,Southwest Atlantic
19620,Southwest Atlantic
19629,Southwest Atlantic
19633,Southwest Atlantic
19657,Antarctic Ocean;Southwest Atlantic
21364,Southwest Atlantic
19619,Antarctic Ocean;Southwest Atlantic;Southwest Indian Ocean
19624,Antarctic Ocean;Southwest Atlantic;Southwest Indian Ocean
27543,Southwest Indian Ocean
27577,Southwest Indian Ocean
19630,Antarctic Ocean;Southwest Atlantic
3673,Pacific Ocean;Southwest Atlantic
10685,Pacific Ocean;Southwest Atlantic
18351,Pacific Ocean
28973,Pacific Ocean
11773,Australia;Southwest Indian Ocean
19595,Antarctic Ocean;Southwest Atlantic
3023,Oceanic Islands
3026,Antarctic Ocean;Oceanic Islands
3030,Oceanic Islands
9742,Antarctic Ocean
19588,Southwest Atlantic
19617,Southwest Atlantic
19655,Southwest Atlantic
19590,Western coast of British Isles;Antarctic Ocean;Southwest Atlantic;Atlantic Ocean
21153,Southwest Atlantic;Southwest Indian Ocean
3053,Antarctic Ocean
9728,Antarctic Ocean
9751,Pacific Ocean;Antarctic Ocean
9752,Antarctic Ocean
19611,Antarctic Ocean
19618,Antarctic Ocean
19652,Antarctic Ocean
19653,Antarctic Ocean
19654,Antarctic Ocean
10527,Pacific Ocean
3018,Antarctic Ocean;Oceanic Islands
9753,Antarctic Ocean;Southwest Atlantic
19591,Antarctic Ocean;Southwest Atlantic
19648,Western coast of British Isles;North Sea;Norway;Atlantic Ocean;Pacific Ocean;Sea of Okhotsk;Antarctic Ocean;Southwest Atlantic;Southwest Indian Ocean;Norwegian Sea
19660,Antarctic Ocean
3052,Pacific Ocean;Antarctic Ocean
19596,Antarctic Ocean
19597,Antarctic Ocean
218,Southwest Indian Ocean
27377,Southwest Indian Ocean
3020,Antarctic Ocean
3021,Antarctic Ocean
3022,Antarctic Ocean
20117,West Coast of Norway;Western coast of British Isles;Atlantic Ocean;Northeast Atlantic;Sea of Japan;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Norwegian Sea;Western Mediterranean;Western Europe
3082,Oceanic Islands
7656,Oceanic Islands
7442,Southwest Atlantic;Southwest Indian Ocean
19608,Southwest Atlantic
2432,Southern S. America;Pacific Ocean;United States;Uruguay;Western Europe
3334,Uruguay
3352,Yugoslavia;Uruguay
3398,Yugoslavia;Uruguay
3262,United States;Uruguay
7651,Uruguay
7676,Uruguay
3274,Yugoslavia;Japan;United States;Uruguay;Western Europe
8212,Venezuela;Uruguay;Western Europe
2888,Uruguay;Washington
10340,Venezuela;Uruguay
10341,Uruguay
17455,Uruguay
17482,Uruguay
20191,Uruguay
20243,Yugoslavia;Southern S. America;Uruguay
20246,Uruguay
20513,Southwest Atlantic;Uruguay
22655,Uruguay
22924,"Yugoslavia;South America;Ukraine, incl. Moldavia;United States;Uruguay"
27685,Uruguay
30114,Uruguay
30115,Uruguay
272,South China Sea;Red Sea;Pacific Ocean;Southwest Atlantic;Southwest Indian Ocean;Western Mediterranean
1288,Western Mediterranean;Southern S. America;South America
2036,Western Mediterranean
2121,Western Mediterranean;Oriental;Western Europe
1309,Western Mediterranean;Southern S. America;South America
3375,Western Mediterranean;Southern S. America;South America
3919,Western Mediterranean
4048,Southeast Atlantic;Atlantic Ocean;Pacific Ocean;Gulf of Mexico;Western Mediterranean;Northern Indian Ocean
4873,Western Mediterranean;South America
10083,Western Mediterranean;Northern Indian Ocean;Southwest Indian Ocean
10572,Western Mediterranean
10580,Western Mediterranean;Atlantic Ocean
10635,West Coast of Norway;Western coast of British Isles;Southeast Atlantic;Atlantic Ocean;Norway;North Sea;Pacific Ocean;Gulf of Mexico;Southwest Indian Ocean;Norwegian Sea;Western Mediterranean;Western Europe
10792,Western Mediterranean;Southeast Atlantic
12138,Western Mediterranean;Northern Indian Ocean
12583,Western Mediterranean;Southwest Atlantic;South America
16829,Western Mediterranean
16830,Western Mediterranean;Ivory Coast
15781,Western Mediterranean;South America
12964,Western Mediterranean;Venezuela;Southern S. America;South America
12983,Southern S. America;South America;Venezuela;Southwest Atlantic;Western Mediterranean;United States
19143,Western Mediterranean;Wyoming
19765,Western Mediterranean
19783,Western coast of British Isles;Atlantic Ocean;South Korea;Sea of Japan;Sea of Okhotsk;Southwest Atlantic;Southwest Indian Ocean;Western Mediterranean;Russia (Asian)
20000,Western Mediterranean
20001,Western Mediterranean
20862,Western Mediterranean;Northern Indian Ocean;South China Sea
21576,Western Mediterranean
26742,Western Mediterranean
25030,Southern Indian Ocean;Western Mediterranean;Pacific Ocean;Indian Ocean
20870,Western Mediterranean;Southeast Atlantic;South China Sea;Indian Ocean
27473,Western Mediterranean
21873,Yugoslavia;New Zealand;Pacific Ocean;Southern S. America;Western Mediterranean
22500,Western Mediterranean;Northern Indian Ocean;South China Sea
26375,Western Mediterranean;United States;South America
22871,Western Mediterranean;Southern S. America;South America
217,Pacific Ocean
14254,Yugoslavia;Pacific Ocean
29515,Pacific Ocean
229,United States
231,Venezuela;United States;Western Europe
4071,Venezuela;Mexico;United States;Washington
6655,Yugoslavia;Virginia;Western Europe;Venezuela;United States;Washington
10495,Bulgaria;United States
10958,Yugoslavia;Venezuela;United States
13664,Yugoslavia;Bulgaria;United States
15405,Yugoslavia;Bulgaria;United States;Pakistan
10230,Mexico;Yugoslavia;South America;Venezuela;Southern S. America;Puerto Rico;Washington;Western Mediterranean;United States;Western Europe
15500,Yugoslavia;United States
10489,"Wisconsin;Bulgaria;Newfoundland;Yugoslavia;Byelorussia;Spain + Andalusia;Togo;Czechoslovakia;Uzbekistan;Venezuela;Japan;Italy;Poland;Vietnam;Ukraine, incl. Moldavia;Oriental;United States;Western Europe"
19720,United States
20144,Yugoslavia;Southern S. America;Venezuela;United States
21277,Yugoslavia;South America;United States;Washington
21536,Venezuela;United States
26372,Wisconsin;Mexico;Yugoslavia;Venezuela;United States;Washington
21038,"Transvaal;Yugoslavia;Georgia (USSR);Venezuela;Russia (Asian);Ukraine, incl. Moldavia;United States;Western Europe"
21279,Mexico;Yugoslavia;Western Europe;United States;Washington
26449,Wisconsin;Yugoslavia;Virginia;Wyoming;United States
21706,Washington;United States;Western Europe
233,Western Mediterranean;Mexico;Southwest Atlantic;Puerto Rico
730,Western Mediterranean;Puerto Rico
2547,Puerto Rico
3819,Atlantic Ocean;Pacific Ocean;Southwest Atlantic;Southwest Indian Ocean;Southern Indian Ocean;Western Mediterranean;Puerto Rico
19704,Western Mediterranean;Southwest Atlantic;Puerto Rico
21061,Puerto Rico
21732,Puerto Rico
21753,Western Mediterranean;Puerto Rico
28125,Western Mediterranean;Pacific Ocean;Puerto Rico
235,United States
6667,Mexico;Yugoslavia;Virginia;United States;Western Europe
13170,United States
13178,United States
9834,"Mexico;Bulgaria;Yugoslavia;Western Europe;Venezuela;Poland;Ukraine, incl. Moldavia;United States;Washington"
22636,South America;United States
20127,Yugoslavia;Southern S. America;Vietnam;United States
22706,United States
22801,Southern S. America;United States;South America
22802,United States
20234,Southern S. America;United States;South America
22848,South America;United States
22949,United States
22985,United States
23026,Yugoslavia;Mexico;United States;Washington
26347,Yugoslavia;Mexico;United States;Washington
26361,United States
20266,Yugoslavia;Sierra Leone;United States;Southern S. America;Ghana;Sudan
1881,Nigeria;Mongolia;Thailand;Senegal + The Gambia + Guinea-Bassau;Lake Baikal;Western Europe
4355,"Hungary;Nigeria;Uzbekistan;Thailand;Ukraine, incl. Moldavia;Lithuania;United States;Lake Baikal;Western Europe"
5144,Thailand;Western Europe
5244,"Wisconsin;Japan;Thailand;Ukraine, incl. Moldavia;United States;Western Europe"
5291,Western Europe
2897,"Middle East + Asia Minor;Wisconsin;Bulgaria;Byelorussia;Spain + Andalusia;Utah;Yakut ASSR;South America;Canada;Czechoslovakia;Wyoming;Ukraine, incl. Moldavia;Lithuania;United States;Lake Baikal;Western Europe"
6055,Wisconsin;Hungary;Spain + Andalusia;United States;Czechoslovakia;Bulgaria;Western Europe
6069,"Spain + Andalusia;United States;Ukraine, incl. Moldavia;Lithuania;Bulgaria;Western Europe"
6078,"Ukraine, incl. Moldavia;Bulgaria;United States;Western Europe"
4530,"South Australia;Ukraine, incl. Moldavia;United States;Western Europe"
4531,"South Australia;Bulgaria;Georgia (USSR);Spain + Andalusia;Czechoslovakia;Thailand;Ukraine, incl. Moldavia;United States;Lake Baikal;Western Europe"
6545,Thailand;Western Europe
4533,"Oriental;Yukon + Northwest Territories;Wisconsin;Ontario;Byelorussia;Ukraine, incl. Moldavia;Lithuania;United States;Lake Baikal;Western Europe"
7319,Western Europe
6213,Western Europe
4996,Wisconsin;Bulgaria;Spain + Andalusia;Far East;Lithuania;United States;Lake Baikal;Western Europe
2812,"South Australia;Spain + Andalusia;Ukraine, incl. Moldavia;Oriental;United States;Lake Baikal;Western Europe"
7909,Uzbekistan;Kirgizia;Western Europe
9031,Western Europe
4512,"Uganda + Burundi + Rwanda;Hungary;Spain + Andalusia;Ivory Coast;Nigeria;South Africa;Thailand;Ukraine, incl. Moldavia;Senegal + The Gambia + Guinea-Bassau;United States;Western Europe"
9341,Western Europe
5188,United States;Western Europe
11034,South Australia;Tasmania;Western Europe
11474,South Australia;Wisconsin;Uganda + Burundi + Rwanda;Queensland;Nigeria;Zaire;Vietnam;Thailand;Oriental;Senegal + The Gambia + Guinea-Bassau;United States;Far East;Western Europe
11761,"Tunisia;Thailand;Ukraine, incl. Moldavia;United States;Western Europe"
11731,South Australia;Australia;Queensland;Nigeria;Thailand;Oriental;Senegal + The Gambia + Guinea-Bassau;United States;Far East;Western Europe
11874,Thailand;Switzerland + Lichtenstein;United States;Western Europe
9853,Thailand;Oriental;United States;Western Europe
11720,Queensland;Thailand;Oriental;United States;Western Europe
13143,Thailand;Oriental;Western Europe
13719,Western Europe
11868,Thailand;Spain + Andalusia;United States;Western Europe
11888,Thailand;Spain + Andalusia;United States;Western Europe
14829,Western Europe
10270,Southern S. America;Western Europe
15015,Egypt;Tunisia;Thailand;Senegal + The Gambia + Guinea-Bassau;Western Europe
13441,"Oriental;Wisconsin;Bulgaria;Spain + Andalusia;Vietnam;Thailand;Ukraine, incl. Moldavia;Lithuania;United States;Lake Baikal;Western Europe"
11764,"South Australia;Uganda + Burundi + Rwanda;Bulgaria;Switzerland + Lichtenstein;Spain + Andalusia;Nigeria;Zaire;Victoria;Thailand;Ukraine, incl. Moldavia;Oriental;Senegal + The Gambia + Guinea-Bassau;United States;Western Europe"
11078,South Australia;Uganda + Burundi + Rwanda;Tasmania;Thailand;Oriental;United States;Western Europe
15259,Western Europe
9592,"Bulgaria;Spain + Andalusia;Czechoslovakia;Japan;Ukraine, incl. Moldavia;United States;Lake Baikal;Western Europe"
11762,South Australia;Senegal + The Gambia + Guinea-Bassau;Western Europe
10288,Wisconsin;Southern S. America;South America;Vietnam;Wyoming;Thailand;United States;Western Europe
11878,Spain + Andalusia;Japan;Thailand;Oriental;Lake Baikal;Western Europe
11871,Thailand;Spain + Andalusia;Western Europe
18783,Western Europe
11892,"South Australia;Bulgaria;Switzerland + Lichtenstein;Hungary;Spain + Andalusia;Canada;Japan;Thailand;Ukraine, incl. Moldavia;United States;Western Europe"
20195,Southern S. America;Western Europe
20197,Western Europe
21913,South Australia;Tasmania;Western Europe
22958,South America;Western Europe
23261,"Ukraine, incl. Moldavia;Wisconsin;United States;Western Europe"
22211,"Ukraine, incl. Moldavia;Wisconsin;United States;Western Europe"
24162,Oriental;Taiwan;Far East;Western Europe
24396,Taiwan;Oriental;Far East;Western Europe
24592,Western Europe
26124,United States;Western Europe
27851,Wisconsin;Western Europe
28029,Western Europe
28034,Western Europe
28040,Western Europe
20139,Mexico;Yugoslavia;Nicaragua;Southern S. America;Pacific Ocean;United States;Western Europe
28258,Western Europe
30134,Thailand;Spain + Andalusia;United States;Western Europe
30141,Taiwan;Spain + Andalusia;Western Europe
30143,Thailand;Taiwan;Western Europe
30156,Western Mediterranean;Spain + Andalusia;Western Europe
22209,Spain + Andalusia;United States;Western Europe
4316,"New South Wales;Spain + Andalusia;Japan;Thailand;Ukraine, incl. Moldavia;United States;Lake Baikal;Western Europe"
7061,Thailand
7081,Thailand;Oriental
7154,Thailand
7318,Thailand
7325,Thailand
7352,Thailand
4534,Zimbabwe;Spain + Andalusia;Nigeria;Thailand;Senegal + The Gambia + Guinea-Bassau;Western Europe
7364,Thailand
7377,Thailand
8272,Thailand
8274,Thailand
4279,Thailand;Tasmania;Oriental;South Australia
4894,Ivory Coast;South America;Southern S. America;Papua New Guinea;Thailand;Zambia;Western Europe
11901,Thailand;South America;Oriental;United States
11906,Thailand;Spain + Andalusia
11912,"Thailand;Ukraine, incl. Moldavia;Uzbekistan;Lake Baikal"
12671,Thailand
10404,"Zimbabwe;Bulgaria;Turkmenistan;Hungary;Spain + Andalusia;Nigeria;Uzbekistan;Thailand;Ukraine, incl. Moldavia;Azerbaidzan;Oriental;United States;Western Europe"
